,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
825,Color,Tim Hill,131.0,92.0,25.0,639.0,Beth Riesgraf,1000.0,217326336.0,Animation|Comedy|Family|Fantasy|Music,Jesse McCartney,Alvin and the Chipmunksξ,57276.0,2847.0,Matthew Gray Gubler,0.0,based on cartoon|chipmunk|concert|fart joke|talking animal,146.0,English,USA,PG,60000000.0,2007.0,718.0,5.2,1.85,0.0
826,Color,Jay Roach,150.0,108.0,116.0,708.0,Blythe Danner,22000.0,166225040.0,Comedy,Robert De Niro,Meet the Parentsξ,260442.0,24286.0,Teri Polo,2.0,cat|cia|jewish|male nurse|nurse,507.0,English,USA,PG-13,55000000.0,2000.0,713.0,7.0,1.85,0.0
827,Color,Mike Gabriel,92.0,84.0,12.0,752.0,Frank Welker,23000.0,141600000.0,Adventure|Animation|Drama|Family|History|Musical|Romance,Christian Bale,Pocahontasξ,119675.0,26754.0,Irene Bedard,1.0,actor playing multiple roles|love|one word title|unsubtitled foreign language|virginia,216.0,English,USA,G,55000000.0,1995.0,2000.0,6.6,1.78,0.0
828,Color,Richard Donner,169.0,188.0,503.0,467.0,Margot Kidder,10000.0,134218018.0,Action|Adventure|Drama|Romance|Sci-Fi,Marlon Brando,Supermanξ,126357.0,12940.0,Ned Beatty,0.0,1970s|clark kent|planet|superhero|year 1978,497.0,English,USA,PG,55000000.0,1978.0,593.0,7.3,2.35,0.0
829,Color,Tom Shadyac,57.0,95.0,293.0,744.0,James Coburn,851.0,128769345.0,Comedy|Romance|Sci-Fi,Jada Pinkett Smith,The Nutty Professorξ,86556.0,3155.0,Dave Chappelle,1.0,face slap|formula|overweight|professor|teacher,99.0,English,USA,PG-13,54000000.0,1996.0,773.0,5.6,1.85,960.0
830,Color,Andy Tennant,171.0,118.0,72.0,681.0,Michael Rapaport,10000.0,177575142.0,Comedy|Romance,Will Smith,Hitchξ,244840.0,13426.0,Kevin Sussman,1.0,advice|friendship|gossip|newspaper|quitting a job,372.0,English,USA,PG-13,70000000.0,2005.0,975.0,6.6,2.35,0.0
831,Color,Sam Weisman,53.0,92.0,39.0,458.0,Abraham Benrubi,3000.0,105263257.0,Action|Adventure|Comedy|Family|Romance,Brendan Fraser,George of the Jungleξ,56168.0,4518.0,Holland Taylor,0.0,animal companion|heiress|hero|jungle|male objectification,103.0,English,USA,PG,55000000.0,1997.0,562.0,5.4,1.85,5000.0
832,Color,Jesse Dylan,153.0,74.0,58.0,729.0,Thomas Ian Nicholas,3000.0,104354205.0,Comedy|Romance,Alyson Hannigan,American Weddingξ,162331.0,5713.0,Fred Willard,3.0,bachelor party|blow job|breasts|friend|wedding,332.0,English,USA,R,55000000.0,2003.0,864.0,6.3,2.35,0.0
834,Color,Shawn Levy,247.0,101.0,189.0,7000.0,James Franco,15000.0,98711404.0,Comedy|Crime|Romance|Thriller,Mila Kunis,Date Nightξ,127571.0,39822.0,Steve Carell,2.0,city|new york city|night|reservation|restaurant,207.0,English,USA,PG-13,55000000.0,2010.0,11000.0,6.3,2.35,0.0
835,Color,Brad Silberling,26.0,100.0,52.0,394.0,Fred Rogers,795.0,100328194.0,Comedy|Family|Fantasy,Eric Idle,Casperξ,85903.0,2638.0,Cathy Moriarty,0.0,casper|friendly ghost|ghost|maine|mansion,92.0,English,USA,PG,50000000.0,1995.0,419.0,6.0,1.85,0.0
837,Color,Wayne Wang,114.0,105.0,61.0,708.0,Frances Conroy,5000.0,93815117.0,Comedy|Drama|Romance,Bob Hoskins,Maid in Manhattanξ,68417.0,7184.0,Natasha Richardson,2.0,hotel|maid|new york city|place name in title|the bronx,242.0,English,USA,PG-13,55000000.0,2002.0,827.0,5.1,2.35,0.0
838,Color,Tony Scott,82.0,123.0,12000.0,665.0,Viggo Mortensen,18000.0,91400000.0,Action|Drama|Thriller|War,Denzel Washington,Crimson Tideξ,81026.0,30132.0,Ricky Schroder,0.0,alabama|mutiny|order|radio|submarine,194.0,English,USA,R,53000000.0,1995.0,10000.0,7.3,2.35,0.0
839,Color,Gabriele Muccino,201.0,117.0,125.0,168.0,Kurt Fuller,10000.0,162586036.0,Biography|Drama,Will Smith,The Pursuit of Happynessξ,338383.0,11036.0,James Karen,0.0,bus|intern|internship|salesman|stockbroker,611.0,English,USA,PG-13,55000000.0,2006.0,617.0,8.0,2.35,32000.0
840,Color,Robert Schwentke,231.0,98.0,124.0,354.0,Michael Irby,931.0,89706988.0,Drama|Mystery|Thriller,Erika Christensen,Flightplanξ,126746.0,2287.0,Haley Ramm,1.0,captain|flight|flight attendant|plane|search,600.0,English,USA,PG-13,55000000.0,2005.0,507.0,6.2,2.35,0.0
841,Color,Barry Levinson,55.0,128.0,272.0,383.0,Dylan Baker,2000.0,83000000.0,Drama|Thriller,Demi Moore,Disclosureξ,36587.0,3888.0,Roma Maffia,0.0,computer|marriage|non statutory female on male rape|promotion|sexual harassment,95.0,English,USA,R,55000000.0,1994.0,812.0,6.0,2.35,0.0
842,Color,Brad Silberling,110.0,114.0,52.0,539.0,Andre Braugher,12000.0,78745923.0,Drama|Fantasy|Romance,Nicolas Cage,City of Angelsξ,94407.0,13905.0,Colm Feore,1.0,angel|doctor|fall|heart surgeon|hospital,322.0,English,Germany,PG-13,55000000.0,1998.0,702.0,6.7,2.35,0.0
844,Color,Frank Oz,140.0,85.0,0.0,490.0,Adam Alexi-Malle,21000.0,66365290.0,Comedy,Robert Downey Jr.,Bowfingerξ,56874.0,22458.0,Jamie Kennedy,2.0,film within a film|filmmaking|guerrilla filmmaking|making of a movie|scientology parody,358.0,English,USA,PG-13,55000000.0,1999.0,860.0,6.4,1.37,0.0
845, Black and White,Quentin Tarantino,304.0,137.0,16000.0,348.0,Michael Parks,890.0,66207920.0,Action|Crime|Drama|Thriller,Vivica A. Fox,Kill Bill: Vol. 2ξ,512749.0,1959.0,Michael Bowen,0.0,assassin|assassination|bride|death|vengeance,935.0,English,USA,R,30000000.0,2004.0,387.0,8.0,2.35,0.0
846,Color,Andrey Konchalovskiy,45.0,97.0,96.0,403.0,Jack Palance,13000.0,63408614.0,Action|Comedy|Crime|Thriller,Sylvester Stallone,Tango & Cashξ,75365.0,14432.0,Brion James,1.0,1980s|80s action|escape|plea bargain|prison,149.0,English,USA,R,55000000.0,1989.0,549.0,6.3,2.35,0.0
847,Color,Robert Zemeckis,49.0,104.0,0.0,812.0,Meryl Streep,13000.0,58422650.0,Comedy|Fantasy|Horror,Bruce Willis,Death Becomes Herξ,78974.0,25599.0,Isabella Rossellini,3.0,plastic surgeon|rejuvenation|revenge|rival|rivalry,173.0,English,USA,PG-13,55000000.0,1992.0,11000.0,6.4,1.85,8000.0
848,Color,Tom Dey,146.0,110.0,9.0,95.0,Jason Connery,485.0,56932305.0,Action|Adventure|Comedy|Western,Xander Berkeley,Shanghai Noonξ,96690.0,939.0,Kate Luyben,2.0,19th century|chinese|princess|rescue|travel,293.0,English,USA,PG-13,55000000.0,2000.0,110.0,6.6,2.35,0.0
849,Color,Stuart Baird,60.0,133.0,53.0,263.0,Joe Morton,1000.0,68750000.0,Action|Adventure|Thriller,Oliver Platt,Executive Decisionξ,40858.0,2916.0,J.T. Walsh,0.0,bomb|hostage|military|plane|terrorist,144.0,English,USA,R,55000000.0,1996.0,780.0,6.4,2.35,0.0
850,Color,Mark Waters,189.0,94.0,70.0,497.0,Ophelia Lovibond,1000.0,68218041.0,Comedy|Family|Fantasy,Madeline Carroll,Mr. Poppers Penguinsξ,67191.0,2820.0,Philip Baker Hall,1.0,father|penguin|snowglobe|son|winter,108.0,English,USA,PG,55000000.0,2011.0,549.0,6.0,1.85,14000.0
851,Color,Rob Minkoff,206.0,104.0,50.0,947.0,Thomas McDonell,5000.0,25040293.0,Action|Adventure|Fantasy,Jet Li,The Forbidden Kingdomξ,88049.0,7247.0,Michael Angarano,0.0,monkey king|staff|teenager|urination|warrior,279.0,English,USA,PG-13,55000000.0,2008.0,962.0,6.6,2.35,0.0
852,Color,Jimmy Hayward,118.0,91.0,39.0,562.0,Carlos Ponce,1000.0,55747724.0,Adventure|Animation|Comedy|Family,Amy Poehler,Free Birdsξ,18042.0,3104.0,Dan Fogler,1.0,chipmunk|hunting dog|sabotage|thanksgiving|turkey the bird,73.0,English,USA,PG,55000000.0,2013.0,591.0,5.9,1.85,0.0
853,Color,David Fincher,210.0,145.0,21000.0,243.0,Holt McCallany,534.0,55473600.0,Action|Horror|Sci-Fi,Charles S. Dutton,Alien 3ξ,207686.0,1543.0,Paul McGann,0.0,alien|crash|planet|prison|survivor,776.0,English,USA,R,50000000.0,1992.0,273.0,6.4,2.35,0.0
854,Color,Alan Parker,76.0,135.0,317.0,34.0,Jimmy Nail,57.0,49994804.0,Biography|Drama|History|Musical,Andrea Corr,Evitaξ,29205.0,164.0,Peter Polycarpou,1.0,actress|argentina|military|politics|singer,194.0,English,USA,PG,55000000.0,1996.0,40.0,6.3,2.35,0.0
855,Color,John Frankenheimer,149.0,122.0,287.0,135.0,Natascha McElhone,22000.0,41609593.0,Action|Adventure|Crime|Thriller,Robert De Niro,Roninξ,145422.0,24270.0,Michael Lonsdale,2.0,case|ex kgb|ronin|russian|suitcase,572.0,English,UK,R,55000000.0,1998.0,2000.0,7.3,2.35,0.0
856,Color,Stephen Hopkins,62.0,110.0,81.0,163.0,Bernard Hill,1000.0,38553833.0,Adventure|Drama|Horror|Thriller,Tom Wilkinson,The Ghost and the Darknessξ,46239.0,1752.0,Om Puri,0.0,bridge|engineer|hunter|lion|railway,155.0,English,USA,R,55000000.0,1996.0,416.0,6.8,2.35,0.0
857,Color,Paul King,224.0,95.0,17.0,594.0,Matt Lucas,838.0,76137505.0,Animation|Comedy|Family|Fantasy,Julie Walters,Paddingtonξ,49207.0,3697.0,Sally Hawkins,0.0,bear|ear wax cleaning|fake newsreel|paddington station london|taxidermist,174.0,English,UK,PG,55000000.0,2014.0,722.0,7.2,2.35,30000.0
858,Color,Akiva Schaffer,265.0,102.0,82.0,537.0,Nicholas Braun,622.0,34350553.0,Action|Comedy|Sci-Fi,Will Forte,The Watchξ,104066.0,2488.0,Rosemarie DeWitt,4.0,alien|escape|manager|neighborhood watch|ohio,207.0,English,USA,R,68000000.0,2012.0,591.0,5.7,2.35,15000.0
859,Color,William Friedkin,135.0,94.0,607.0,215.0,Jenna Boyd,933.0,34238611.0,Action|Crime|Drama|Thriller,Connie Nielsen,The Huntedξ,35830.0,2248.0,Rex Linn,1.0,capture|combat|fbi|hunter|special forces,321.0,English,USA,R,55000000.0,2003.0,518.0,6.0,1.85,0.0
860,Color,Jon Turteltaub,100.0,126.0,226.0,241.0,Maura Tierney,12000.0,34098563.0,Drama|Thriller,Anthony Hopkins,Instinctξ,27191.0,13406.0,John Ashton,1.0,africa|anthropologist|murder|poacher|psychiatrist,232.0,English,USA,R,55000000.0,1999.0,509.0,6.5,2.35,0.0
861,Color,Bobby Farrelly,123.0,118.0,101.0,327.0,Terence Bernie Hines,13000.0,33828318.0,Comedy,Matt Damon,Stuck on Youξ,44453.0,14036.0,Seymour Cassel,2.0,actor|conjoined twins|cook|internet|short order cook,154.0,English,USA,PG-13,55000000.0,2003.0,390.0,5.8,2.35,0.0
862,Color,Kent Alterman,164.0,99.0,3.0,490.0,Maura Tierney,8000.0,33472850.0,Comedy|Sport,Will Ferrell,Semi-Proξ,67005.0,10026.0,Matt Walsh,3.0,flint michigan|merger|michigan|nba|team,119.0,English,USA,R,55000000.0,2008.0,509.0,5.8,2.35,0.0
863,Color,Peter Lord,238.0,88.0,91.0,591.0,Russell Tovey,4000.0,31051126.0,Adventure|Animation|Comedy|Family,Salma Hayek,The Pirates! Band of Misfitsξ,36877.0,6254.0,Brian Blessed,0.0,charles darwin|cutlass|pirate|queen victoria|scientist,101.0,English,UK,PG,55000000.0,2012.0,796.0,6.7,2.35,0.0
864,Color,Clint Eastwood,264.0,141.0,16000.0,539.0,Michael Kelly,11000.0,35707327.0,Crime|Drama|Mystery|Thriller,Angelina Jolie Pitt,Changelingξ,199056.0,12840.0,Colm Feore,0.0,execution by hanging|los angeles police department|miscarriage of justice|missing child|wrongful conviction,387.0,English,USA,R,55000000.0,2008.0,963.0,7.8,2.35,14000.0
865,Color,Andrew Davis,47.0,107.0,99.0,581.0,Morgan Freeman,18000.0,20550712.0,Action|Drama|Sci-Fi|Thriller,Keanu Reeves,Chain Reactionξ,40346.0,31014.0,Kevin Dunn,1.0,cold fusion|die hard scenario|man with glasses|on the run|outrunning explosion,95.0,English,USA,PG-13,50000000.0,1996.0,11000.0,5.6,1.85,1000.0
866,Color,Tony Scott,50.0,116.0,12000.0,552.0,Kurt Fuller,22000.0,18573791.0,Action|Drama|Sport|Thriller,Robert De Niro,The Fanξ,38533.0,24618.0,Ellen Barkin,3.0,baseball|fan|obsession|salesman|san francisco giants,89.0,English,USA,R,55000000.0,1996.0,617.0,5.8,2.35,0.0
867, Black and White,Joel Schumacher,153.0,143.0,541.0,530.0,Minnie Driver,18000.0,51225796.0,Drama|Musical|Romance|Thriller,Gerard Butler,The Phantom of the Operaξ,96654.0,20660.0,Miranda Richardson,0.0,based on stage musical based on novel|disfigurement|mask|opera|singer,2047.0,English,UK,PG-13,70000000.0,2004.0,893.0,7.4,2.35,0.0
868,Color,Shekhar Kapur,202.0,114.0,159.0,877.0,Abbie Cornish,13000.0,16264475.0,Biography|Drama|History|War,Eddie Redmayne,Elizabeth: The Golden Ageξ,54787.0,16899.0,Jordi Moll��,1.0,court|intrigue|queen|spain|virgin,216.0,English,UK,PG-13,55000000.0,2007.0,2000.0,6.9,1.85,0.0
869,Color,Karyn Kusama,178.0,93.0,45.0,352.0,Sophie Okonedo,9000.0,25857987.0,Action|Sci-Fi,Charlize Theron,��on Fluxξ,110614.0,10185.0,Paterson Joseph,0.0,based on cult favorite|disease|female hero|female protagonist|future,532.0,English,USA,PG-13,62000000.0,2005.0,460.0,5.5,2.35,0.0
870,Color,Ron Maxwell,84.0,280.0,33.0,67.0,Bruce Boxleitner,789.0,12870569.0,Drama|History|War,Billy Campbell,Gods and Generalsξ,13215.0,1671.0,John Castle,0.0,confederacy|hero|prequel|stonewall jackson|war hero,497.0,English,USA,PG-13,56000000.0,2003.0,640.0,6.3,2.35,953.0
871,Color,Robert Butler,44.0,100.0,0.0,745.0,Lauren Holly,995.0,11466088.0,Action|Thriller,Hector Elizondo,Turbulenceξ,8983.0,3952.0,Jeffrey DeMunn,0.0,airplane|christmas|marshal|pilot|u.s. marshal,84.0,English,USA,R,71000000.0,1997.0,879.0,4.7,2.35,316.0
872,Color,Karey Kirkpatrick,93.0,107.0,11.0,506.0,Ronny Cox,939.0,16088610.0,Comedy|Drama|Family|Fantasy,Stephen Root,Imagine Thatξ,10417.0,3742.0,Richard Schiff,2.0,blanket|competition|family relationships|feather|sleepover,39.0,English,USA,PG,55000000.0,2009.0,605.0,5.6,2.35,610.0
873,Color,James Bobin,277.0,119.0,33.0,518.0,Tina Fey,3000.0,51178893.0,Adventure|Comedy|Crime|Family|Musical,Ty Burrell,Muppets Most Wantedξ,24285.0,6089.0,Hugh Bonneville,4.0,europe|frog|gulag|prison break|puppet,110.0,English,USA,PG,50000000.0,2014.0,2000.0,6.4,1.85,10000.0
875,Color,Steve Antin,197.0,119.0,59.0,676.0,Peter Gallagher,2000.0,39440655.0,Drama|Music|Musical|Romance,Eric Dane,Burlesqueξ,61680.0,4315.0,David Walton,1.0,burlesque|dancer|iowa|small town girl|stage,222.0,English,USA,PG-13,55000000.0,2010.0,828.0,6.4,2.35,19000.0
876,Color,Jean-Pierre Jeunet,186.0,133.0,0.0,46.0,Andr�� Dussollier,226.0,6167817.0,Drama|Mystery|Romance|War,Denis Lavant,A Very Long Engagementξ,62607.0,405.0,Albert Dupontel,1.0,court martial|death|girl|no mans land|soldier,239.0,French,France,R,47000000.0,2004.0,52.0,7.7,2.35,0.0
879,Color,Guillermo del Toro,224.0,117.0,0.0,845.0,Thomas Kretschmann,12000.0,81645152.0,Action|Horror|Sci-Fi|Thriller,Norman Reedus,Blade IIξ,158267.0,15371.0,Tony Curran,1.0,blade the character|cult film|mutation|vampire|warrior,559.0,English,USA,R,54000000.0,2002.0,919.0,6.7,1.85,0.0
880,Color,Gabriele Muccino,202.0,123.0,125.0,835.0,Rosario Dawson,10000.0,69951824.0,Drama|Romance,Will Smith,Seven Poundsξ,232710.0,14727.0,Madison Pettis,1.0,boyfriend girlfriend relationship|heart|main character dies|organ donor|redemption,599.0,English,USA,PG-13,55000000.0,2008.0,3000.0,7.7,2.35,26000.0
881,Color,Walter Hill,279.0,92.0,394.0,565.0,Jason Momoa,13000.0,9483821.0,Action|Thriller,Sylvester Stallone,Bullet to the Headξ,39247.0,25418.0,Jon Seda,3.0,bar|bullet|corruption|detective|lawyer,131.0,English,USA,R,55000000.0,2012.0,11000.0,5.7,1.85,10000.0
882,Color,Francis Ford Coppola,110.0,170.0,0.0,889.0,Joe Mantegna,14000.0,66676062.0,Crime|Drama,Al Pacino,The Godfather: Part IIIξ,267980.0,16949.0,Bridget Fonda,1.0,1970s|family relationships|mob hit|opera|repeating history,545.0,English,USA,R,54000000.0,1990.0,1000.0,7.6,1.85,0.0
883,Color,Cameron Crowe,190.0,123.0,488.0,2000.0,Kirsten Dunst,5000.0,26838389.0,Comedy|Drama|Romance,Orlando Bloom,Elizabethtownξ,58658.0,12700.0,Judy Greer,0.0,flight|flight attendant|kentucky|shoes|travel,495.0,English,USA,PG-13,57000000.0,2005.0,4000.0,6.4,1.85,0.0
884,Color,Anthony Russo,136.0,110.0,94.0,240.0,Billy Gardell,277.0,75604320.0,Comedy|Romance,Todd Stashwick,"You, Me and Dupreeξ",68417.0,847.0,Amanda Detmer,1.0,best friend|foot fetish|houseguest|newlywed|wedding,195.0,English,USA,PG-13,54000000.0,2006.0,245.0,5.6,1.85,0.0
885,Color,Richard Lester,121.0,116.0,44.0,420.0,Ned Beatty,593.0,108200000.0,Action|Adventure|Romance|Sci-Fi,Margot Kidder,Superman IIξ,76331.0,2908.0,Jackie Cooper,4.0,alien invasion|based on comic book|flying superhero|phantom zone|revenge,269.0,English,USA,PG,54000000.0,1980.0,467.0,6.8,2.35,0.0
887, Black and White,Steven Zaillian,127.0,128.0,234.0,581.0,Anthony Hopkins,14000.0,7221458.0,Drama|Thriller,Kate Winslet,All the Kings Menξ,20740.0,27614.0,Kevin Dunn,0.0,governor|journalist|louisiana|mistress|politician,178.0,English,Germany,PG-13,55000000.0,2006.0,12000.0,6.2,1.85,0.0
888,Color,John Singleton,160.0,99.0,309.0,577.0,Vanessa Williams,23000.0,70327868.0,Action|Crime|Thriller,Christian Bale,Shaftξ,58416.0,26527.0,Daniel von Bargen,0.0,blaxploitation|detective|drugs|shaft|trial,301.0,English,Germany,R,46000000.0,2000.0,1000.0,5.9,2.35,0.0
889,Color,Don Bluth,78.0,94.0,383.0,753.0,Kelsey Grammer,4000.0,58297830.0,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,Kirsten Dunst,Anastasiaξ,86347.0,6017.0,Bernadette Peters,1.0,amnesia|reference to anastasia romanov|romanov|russia|russian revolution,191.0,English,USA,G,50000000.0,1997.0,808.0,7.1,2.35,0.0
890, Black and White,Baz Luhrmann,209.0,127.0,1000.0,653.0,Kylie Minogue,1000.0,57386369.0,Drama|Musical|Romance,Jim Broadbent,Moulin Rouge!ξ,224013.0,2601.0,Richard Roxburgh,1.0,death of main character|eiffel tower paris|jealousy|tragedy|two suitors,2319.0,English,USA,PG-13,52500000.0,2001.0,691.0,7.6,2.35,10000.0
891,Color,Harold Becker,98.0,89.0,17.0,303.0,Teri Polo,12000.0,45207112.0,Crime|Mystery|Thriller,Steve Buscemi,Domestic Disturbanceξ,21283.0,13390.0,Matt OLeary,1.0,amateur detective|boat builder|boy|stepfather|witness,190.0,English,USA,PG-13,53000000.0,2001.0,708.0,5.5,2.35,361.0
892,Color,Scott Cooper,391.0,123.0,108.0,3000.0,Benedict Cumberbatch,40000.0,62563543.0,Biography|Crime|Drama,Johnny Depp,Black Massξ,115216.0,63769.0,Adam Scott,7.0,based on true story|boston massachusetts|fbi agent|gangster|true crime,289.0,English,USA,R,53000000.0,2015.0,19000.0,7.0,2.35,44000.0
893,Color,Clint Eastwood,279.0,135.0,16000.0,310.0,Chris Bauer,23000.0,33574332.0,Drama|History|War,Paul Walker,Flags of Our Fathersξ,101221.0,24468.0,Tom McCarthy,0.0,imperial japan|japan|japanese army|japanese soldier|world war two,415.0,English,USA,R,90000000.0,2006.0,638.0,7.1,2.35,0.0
894,Color,F. Gary Gray,216.0,118.0,473.0,963.0,Leslie Bibb,18000.0,73343413.0,Crime|Drama|Thriller,Gerard Butler,Law Abiding Citizenξ,217480.0,22517.0,Michael Kelly,0.0,attorney|deal|district attorney|investigation|justice,429.0,English,USA,R,50000000.0,2009.0,1000.0,7.4,2.35,21000.0
895,Color,Robert Rodriguez,250.0,189.0,0.0,1000.0,Rosario Dawson,16000.0,25031037.0,Action|Horror|Thriller,Quentin Tarantino,Grindhouseξ,155496.0,22186.0,Zo�� Bell,0.0,anthropophagus|blood and gore|double feature|real twins playing twins|zombie,532.0,English,USA,R,53000000.0,2007.0,3000.0,7.6,2.35,0.0
896,Color,Jonathan Demme,78.0,172.0,438.0,466.0,Kimberly Elise,852.0,22843047.0,Drama|History|Horror,Oprah Winfrey,Belovedξ,6082.0,2397.0,Hill Harper,1.0,farm|freedom|ohio|slavery|spirit,207.0,English,USA,R,55000000.0,1998.0,637.0,5.9,1.85,853.0
897,Color,Curtis Hanson,106.0,124.0,161.0,681.0,Robert Duvall,21000.0,5755286.0,Drama|Romance|Sport,Robert Downey Jr.,Lucky Youξ,18310.0,26334.0,Kelvin Han Yee,1.0,losing|poker|poker player|reference to frederic chopin|reference to johannes brahms,63.0,English,USA,PG-13,55000000.0,2007.0,3000.0,5.9,2.35,672.0
898,Color,Steven Spielberg,194.0,141.0,14000.0,3000.0,Tom Hanks,29000.0,164435221.0,Biography|Crime|Drama,Leonardo DiCaprio,Catch Me If You Canξ,525801.0,48153.0,Jennifer Garner,0.0,attorney|cat and mouse|fbi|pan am|pilot,667.0,English,USA,PG-13,52000000.0,2002.0,15000.0,8.0,1.85,15000.0
899,Color,Kathryn Bigelow,558.0,157.0,0.0,304.0,Harold Perrineau,1000.0,95720716.0,Drama|History|Thriller,Jennifer Ehle,Zero Dark Thirtyξ,216032.0,2759.0,Parker Sawyers,0.0,al qaeda|cia|interrogation|lie|navy seal,640.0,English,USA,R,40000000.0,2012.0,1000.0,7.4,1.85,39000.0
900,Color,Peyton Reed,183.0,106.0,235.0,931.0,John Michael Higgins,4000.0,118683135.0,Comedy|Drama|Romance,Jon Favreau,The Break-Upξ,102167.0,8315.0,Ann-Margret,1.0,art|break up|football video game|kitchen|talking to ones self in a mirror,483.0,English,USA,PG-13,52000000.0,2006.0,957.0,5.8,1.85,0.0
901,Color,Phyllida Lloyd,238.0,108.0,58.0,838.0,Meryl Streep,14000.0,143704210.0,Comedy|Family|Musical|Romance,Colin Firth,Mamma Mia!ξ,145974.0,26002.0,Julie Walters,1.0,bride|greece|island|mediterranean|wedding,611.0,English,USA,PG-13,52000000.0,2008.0,11000.0,6.3,2.35,10000.0
902,Color,Garry Marshall,186.0,125.0,0.0,11000.0,Taylor Lautner,14000.0,110476776.0,Comedy|Romance,Bradley Cooper,Valentines Dayξ,95437.0,45696.0,Anne Hathaway,12.0,flower|indian restaurant|tv station|valentine|valentines day,211.0,English,USA,PG-13,52000000.0,2010.0,12000.0,5.7,1.85,9000.0
903,Color,Jay Chandrasekhar,144.0,107.0,422.0,379.0,Jessica Simpson,631.0,80270227.0,Action|Adventure|Comedy,Alice Greczyn,The Dukes of Hazzardξ,66382.0,2297.0,Michael Weston,5.0,1969 dodge charger|bikini|farm|misogynist|tow truck,612.0,English,USA,PG-13,50000000.0,2005.0,534.0,5.1,2.35,0.0
904,Color,Terrence Malick,156.0,215.0,0.0,463.0,Miranda Otto,648.0,36385763.0,Drama|War,Nick Stahl,The Thin Red Lineξ,138941.0,1937.0,Dash Mihok,0.0,battle|hill|jungle|multiple perspectives|tropical island,1448.0,English,USA,R,52000000.0,1998.0,568.0,7.6,2.35,0.0
905,Color,David Dobkin,215.0,118.0,71.0,634.0,Olivia Wilde,16000.0,37035845.0,Comedy|Fantasy,Ryan Reynolds,The Change-Upξ,136680.0,28045.0,Mircea Monroe,2.0,best friend|fountain|law firm|lawyer|sex,149.0,English,USA,R,52000000.0,2011.0,10000.0,6.4,2.35,13000.0
906,Color,Milos Forman,140.0,118.0,869.0,21.0,Gerry Becker,134.0,34580635.0,Biography|Comedy|Drama,Matt Price,Man on the Moonξ,100743.0,209.0,Tom Dreesen,1.0,andy kaufman|comedian|eccentric|wrestler|wrestling,549.0,English,UK,R,52000000.0,1999.0,27.0,7.4,2.35,0.0
908,Color,Pierre Morel,203.0,92.0,180.0,75.0,Amber Rose Revah,211.0,23324666.0,Action|Thriller,Kasia Smutniak,From Paris with Loveξ,97775.0,488.0,Rebecca Dayan,1.0,ambassador|cia|dinner|spy|terrorist,211.0,English,France,R,52000000.0,2010.0,135.0,6.5,2.35,0.0
909,Color,Paul Hunter,127.0,104.0,13.0,343.0,Mako,961.0,23020488.0,Action|Comedy|Fantasy,Jaime King,Bulletproof Monkξ,42324.0,2422.0,Victoria Smurfit,3.0,monastery|monk|scroll|tibetan|tibetan monk,180.0,English,USA,PG-13,52000000.0,2003.0,691.0,5.5,2.35,846.0
910,Color,Bobby Farrelly,155.0,116.0,101.0,79.0,Tony Cox,889.0,90567722.0,Comedy,Robert Forster,"Me, Myself & Ireneξ",185878.0,1711.0,Rob Moran,1.0,dissociative identity disorder|limousine|multiple personality|police|rhode island,481.0,English,USA,R,51000000.0,2000.0,624.0,6.5,1.85,0.0
